,game_id,round,p1,p2,winner,model_choice,model0,model1,model2,model3,model4,model5,timestamp,ip_address
65,2,18,0,1,2,1,2,1,2,0,1,0,2020-12-16 00:22:05.855738,10.30.205.3
66,2,19,2,1,1,1,2,1,2,0,2,1,2020-12-16 00:22:10.696276,10.30.205.3
67,2,20,2,2,0,1,1,2,2,0,1,0,2020-12-16 00:22:15.804128,10.30.205.3
68,2,21,1,0,1,3,1,0,2,0,1,2,2020-12-16 00:22:24.938531,10.30.205.3
69,3,0,1,0,1,0,0,0,0,0,0,0,2020-12-16 00:26:57.000000,10.45.9.232
70,3,1,2,0,2,0,0,0,2,2,0,0,2020-12-16 00:26:59.098936,10.45.9.232
71,3,2,0,1,2,0,1,1,0,2,0,0,2020-12-16 00:27:01.401798,10.45.9.232
72,3,3,0,2,1,0,2,2,0,1,0,0,2020-12-16 00:27:03.112727,10.45.9.232
73,3,4,0,2,1,3,2,1,1,2,0,0,2020-12-16 00:27:04.930345,10.45.9.232
74,3,5,1,1,0,4,1,1,1,2,1,2,2020-12-16 00:27:07.763350,10.45.9.232
75,3,6,1,0,1,5,0,2,1,0,1,0,2020-12-16 00:27:09.272610,10.45.9.232
76,3,7,1,2,2,1,0,2,2,0,2,0,2020-12-16 00:27:11.173637,10.45.9.232
77,3,8,2,2,0,1,2,2,2,0,2,2,2020-12-16 00:27:12.907971,10.45.9.232
78,3,9,0,0,0,1,1,0,2,0,2,1,2020-12-16 00:27:14.745166,10.45.9.232
79,3,10,1,2,2,1,2,2,2,0,0,0,2020-12-16 00:27:16.983765,10.45.9.232
80,3,11,2,0,2,1,0,0,2,0,1,1,2020-12-16 00:27:19.845514,10.45.9.232
81,3,12,1,1,0,1,1,1,2,0,0,2,2020-12-16 00:27:26.417273,10.45.9.232
82,3,13,0,0,0,1,0,0,2,0,0,0,2020-12-16 00:27:28.544954,10.45.9.232
83,3,14,0,0,0,1,2,0,2,0,2,2,2020-12-16 00:27:31.074223,10.45.9.232
84,3,15,0,0,0,1,2,0,2,0,2,1,2020-12-16 00:27:34.430623,10.45.9.232
85,3,16,2,1,1,1,1,1,1,0,1,0,2020-12-16 00:27:42.474255,10.45.9.232
86,3,17,2,0,2,1,1,0,1,0,1,1,2020-12-16 00:27:46.308625,10.45.9.232
87,3,18,1,0,1,1,1,0,1,0,0,1,2020-12-16 00:27:48.724893,10.45.9.232
88,3,19,2,1,1,1,0,1,2,0,0,2,2020-12-16 00:28:10.120691,10.45.9.232
89,3,20,2,0,2,3,1,0,2,0,2,1,2020-12-16 00:28:13.592835,10.45.9.232
90,3,21,1,1,0,3,1,2,0,1,2,0,2020-12-16 00:28:17.268379,10.45.9.232
91,3,22,1,0,1,1,0,0,2,1,2,2,2020-12-16 00:28:21.218042,10.45.9.232
92,3,23,2,1,1,3,0,2,2,1,0,1,2020-12-16 00:28:24.271303,10.45.9.232
93,3,24,0,2,1,1,1,2,2,1,0,0,2020-12-16 00:28:27.842638,10.45.9.232
94,4,0,2,1,1,0,1,0,0,0,0,0,2020-12-16 00:49:48.000000,10.7.242.21
95,4,1,2,1,1,0,1,0,0,0,0,0,2020-12-16 00:50:10.582415,10.7.242.21
96,4,2,1,0,1,1,1,0,0,0,0,0,2020-12-16 00:50:22.628614,10.7.242.21
97,4,3,1,0,1,0,0,1,0,2,0,0,2020-12-16 00:50:28.078762,10.7.242.21
98,4,4,0,2,1,3,0,2,0,2,0,0,2020-12-16 00:50:33.065664,10.7.242.21
99,4,5,2,2,0,4,2,0,0,1,2,2,2020-12-16 00:50:44.649751,10.7.242.21
100,4,6,0,0,0,2,1,2,0,1,2,1,2020-12-16 00:50:49.318308,10.7.242.21
101,4,7,1,0,1,5,2,0,0,1,0,0,2020-12-16 00:50:58.841066,10.7.242.21
102,4,8,0,0,0,0,0,0,0,1,1,2,2020-12-16 00:51:03.466964,10.7.242.21
103,4,9,2,2,0,0,2,2,0,1,2,0,2020-12-16 00:51:06.751010,10.7.242.21
104,4,10,2,1,1,0,1,2,0,1,1,1,2020-12-16 00:51:13.395410,10.7.242.21
105,4,11,1,0,1,2,1,2,0,1,0,1,2020-12-16 00:51:28.255460,10.7.242.21
106,4,12,2,0,2,2,0,1,0,1,0,1,2020-12-16 00:51:35.742415,10.7.242.21
107,4,13,0,0,0,2,1,0,0,1,1,2,2020-12-16 00:51:43.458320,10.7.242.21
108,4,14,1,2,2,0,2,2,0,1,1,0,2020-12-16 00:51:49.200444,10.7.242.21
109,4,15,1,0,1,0,0,0,0,1,2,1,2020-12-16 00:51:56.590880,10.7.242.21
110,4,16,0,0,0,0,0,0,0,1,2,0,2020-12-16 00:52:06.547826,10.7.242.21
111,4,17,1,2,2,0,2,2,0,1,1,0,2020-12-16 00:52:11.110920,10.7.242.21
112,4,18,0,0,0,0,0,2,2,1,0,0,2020-12-16 00:52:18.224874,10.7.242.21
113,4,19,1,2,2,0,2,0,2,1,2,0,2020-12-16 00:52:23.316538,10.7.242.21
114,4,20,0,0,0,0,0,0,2,1,0,1,2020-12-16 00:52:36.912758,10.7.242.21
115,4,21,0,2,1,0,2,0,2,0,1,0,2020-12-16 00:52:40.779987,10.7.242.21
116,4,0,1,0,1,0,0,0,0,0,0,0,2020-12-16 00:53:43.022631,127.0.0.1
117,5,2,1,1,0,2,2,1,1,1,0,0,2020-12-16 01:00:19.899284,10.30.235.17
118,5,3,2,0,2,0,0,0,1,2,0,0,2020-12-16 01:00:21.769418,10.30.61.206
119,5,4,2,1,1,0,1,1,1,2,0,0,2020-12-16 01:00:23.121561,10.81.229.85
120,5,5,0,0,0,4,1,1,0,2,0,2,2020-12-16 01:00:23.940979,10.29.25.131
121,6,7,1,1,0,2,2,1,1,2,0,1,2020-12-16 01:00:25.985560,10.30.235.17
122,6,8,1,0,1,0,0,0,1,2,1,2,2020-12-16 01:00:27.637895,10.30.61.206
123,6,9,2,0,2,3,0,2,1,0,1,2,2020-12-16 01:00:28.332988,10.81.229.85
124,6,10,2,2,0,3,1,1,1,2,2,2,2020-12-16 01:00:29.601429,10.29.25.131
125,6,11,0,2,1,3,1,0,0,2,0,1,2020-12-16 01:00:30.874279,10.11.150.203
126,6,12,0,1,2,5,2,2,1,2,2,1,2020-12-16 01:00:32.045512,10.30.235.17
127,6,13,1,1,0,5,2,1,1,2,0,1,2020-12-16 01:00:33.600396,10.30.61.206
128,6,14,1,1,0,5,2,1,1,2,0,1,2020-12-16 01:00:34.735991,10.81.229.85
129,6,15,2,0,2,0,0,2,1,0,1,2,2020-12-16 01:00:35.912392,10.29.25.131
130,6,16,0,1,2,0,1,1,1,2,1,0,2020-12-16 01:00:37.925899,10.11.150.203
131,6,17,1,2,2,0,2,2,1,2,0,0,2020-12-16 01:00:40.994745,10.30.235.17
132,6,18,2,0,2,0,0,0,1,0,2,2,2020-12-16 01:00:43.588062,10.30.61.206
133,7,20,1,2,2,0,2,2,1,2,1,0,2020-12-16 01:00:49.786802,10.30.235.17
134,7,21,0,2,1,0,2,2,1,2,1,0,2020-12-16 01:00:50.720920,10.11.150.203
135,7,22,1,2,2,0,2,2,1,0,0,2,2020-12-16 01:00:54.624519,10.81.229.85
136,7,23,1,2,2,0,2,2,1,0,0,2,2020-12-16 01:00:55.466502,10.30.61.206
137,8,0,1,1,0,0,1,0,0,0,0,0,2020-12-16 01:03:53.000000,10.101.144.240
138,8,1,2,0,2,0,0,0,2,2,0,0,2020-12-16 01:03:54.792845,10.101.144.240
139,8,2,1,2,2,2,0,2,2,2,0,0,2020-12-16 01:04:32.586956,10.63.255.131
140,8,3,1,2,2,2,0,2,2,2,0,0,2020-12-16 01:04:39.868321,10.63.255.131
141,8,4,1,2,2,2,2,2,2,2,0,0,2020-12-16 01:04:50.869805,10.63.255.131
142,8,5,1,2,2,2,2,2,2,2,2,1,2020-12-16 01:04:58.172392,10.63.255.131
143,8,6,1,2,2,2,2,2,2,2,2,1,2020-12-16 01:05:38.374130,10.63.255.131
144,8,7,1,2,2,2,2,2,2,2,2,1,2020-12-16 01:05:41.109163,10.63.255.131
145,8,8,1,2,2,2,2,2,2,2,2,1,2020-12-16 01:05:43.188239,10.63.255.131
146,8,9,1,2,2,2,2,2,2,2,2,1,2020-12-16 01:05:51.043743,10.63.255.131
147,8,10,1,2,2,2,2,2,2,2,2,1,2020-12-16 01:05:56.460875,10.63.255.131
148,8,11,1,2,2,2,2,2,2,2,2,1,2020-12-16 01:06:04.198268,10.63.255.131
149,9,0,1,1,0,0,1,0,0,0,0,0,2020-12-16 01:09:25.000000,10.69.244.94
150,9,1,2,0,2,0,0,0,2,2,0,0,2020-12-16 01:09:31.366603,10.69.244.94
151,9,2,1,1,0,0,1,1,0,2,0,0,2020-12-16 01:09:33.985668,10.69.244.94
152,9,3,0,0,0,3,0,1,2,0,0,0,2020-12-16 01:09:36.204833,10.69.244.94
153,9,4,0,0,0,1,2,0,2,1,0,0,2020-12-16 01:09:39.147765,10.69.244.94
154,9,5,0,1,2,4,2,0,2,0,1,0,2020-12-16 01:09:42.616401,10.69.244.94
155,9,6,0,1,2,4,1,1,1,0,1,0,2020-12-16 01:09:44.618714,10.69.244.94
156,9,7,0,1,2,4,1,1,1,0,1,0,2020-12-16 01:09:46.399589,10.69.244.94
157,9,8,0,1,2,4,1,1,1,0,1,1,2020-12-16 01:09:48.017222,10.69.244.94
158,9,9,0,1,2,4,1,1,1,0,1,1,2020-12-16 01:09:49.741146,10.69.244.94
159,9,10,0,1,2,4,1,1,1,0,1,1,2020-12-16 01:09:51.517659,10.69.244.94
160,9,11,0,1,2,4,1,1,1,0,1,1,2020-12-16 01:09:53.184233,10.69.244.94
161,9,12,0,1,2,4,1,1,1,0,1,1,2020-12-16 01:09:54.864789,10.69.244.94
162,9,13,0,1,2,4,1,1,1,0,1,1,2020-12-16 01:09:56.366690,10.69.244.94
163,10,0,1,1,0,0,1,0,0,0,0,0,2020-12-16 01:16:17.000000,10.35.183.55
164,10,1,0,0,0,0,0,0,2,2,0,0,2020-12-16 01:16:27.470969,10.35.183.55
165,10,2,2,2,0,0,2,0,2,1,0,0,2020-12-16 01:16:29.594759,10.35.183.55
166,10,3,1,2,2,1,1,2,0,1,0,0,2020-12-16 01:16:38.958589,10.35.183.55
167,10,4,0,1,2,1,0,1,2,1,0,0,2020-12-16 01:16:44.581492,10.35.183.55
168,10,5,0,0,0,1,2,0,2,0,2,0,2020-12-16 01:16:55.013770,10.35.183.55
169,10,6,0,0,0,1,2,0,1,0,1,0,2020-12-16 01:16:59.024256,10.35.183.55
170,10,7,1,1,0,1,1,1,1,0,2,2,2020-12-16 01:17:02.374506,10.35.183.55
171,10,8,1,1,0,4,0,2,1,0,1,1,2020-12-16 01:17:06.143993,10.35.183.55
172,10,9,2,2,0,1,0,2,2,0,2,0,2020-12-16 01:17:16.002494,10.35.183.55
173,10,10,2,0,2,5,1,1,2,0,2,0,2020-12-16 01:17:38.788532,10.35.183.55
174,10,11,1,1,0,5,1,0,2,0,2,1,2020-12-16 01:17:50.075980,10.35.183.55
175,10,12,0,2,1,5,0,0,2,0,0,2,2020-12-16 01:17:52.438330,10.35.183.55
176,10,13,2,0,2,4,2,0,2,0,0,0,2020-12-16 01:18:11.432481,10.35.183.55
177,10,14,1,1,0,4,1,2,2,0,1,1,2020-12-16 01:18:17.644183,10.35.183.55
178,10,15,2,2,0,4,0,1,2,0,2,1,2020-12-16 01:18:23.499683,10.35.183.55
179,10,16,2,1,1,4,1,2,2,1,1,1,2020-12-16 01:18:28.159995,10.35.183.55
180,10,17,0,0,0,4,1,2,0,1,0,1,2020-12-16 01:18:33.775283,10.35.183.55
181,10,18,0,1,2,4,2,2,0,1,1,1,2020-12-16 01:18:38.258432,10.35.183.55
182,10,19,2,2,0,4,2,1,1,2,2,1,2020-12-16 01:19:13.262978,10.35.183.55
183,10,20,2,0,2,4,1,1,0,2,0,2,2020-12-16 01:19:16.385710,10.35.183.55
184,10,21,1,0,1,4,1,0,0,2,0,1,2020-12-16 01:19:20.382170,10.35.183.55
185,10,22,1,1,0,3,0,1,0,1,2,2,2020-12-16 01:19:25.442246,10.35.183.55
186,10,23,2,2,0,4,0,2,0,1,2,1,2020-12-16 01:19:35.878651,10.35.183.55
